,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
117,hate_speech18,2,8,0.9,0.6159754224270353,0.0,100,"{""hate"": 8, ""no hate"": 92}","{""hate"": 6, ""no hate"": 94}"
118,hate_speech18,3,8,0.62,0.46357989836250707,0.0,100,"{""hate"": 40, ""no hate"": 60}","{""hate"": 6, ""no hate"": 94}"
119,hate_speech18,4,8,0.31,0.27146024707000316,0.0,100,"{""hate"": 71, ""no hate"": 29}","{""hate"": 6, ""no hate"": 94}"
120,health_fact,0,8,0.25,0.14093588798820927,0.0,100,"{""false"": 94, ""mixture"": 6}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
121,health_fact,1,8,0.25,0.1234340456890199,0.0,100,"{""false"": 94, ""mixture"": 6}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
122,health_fact,2,8,0.31,0.2276936026936027,0.0,100,"{""false"": 84, ""mixture"": 16}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
123,health_fact,3,8,0.32,0.22448512585812358,0.0,100,"{""false"": 71, ""mixture"": 29}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
124,health_fact,4,8,0.24,0.0967741935483871,0.0,100,"{""false"": 100}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
125,i2d2,0,8,0.35,0.27056447087868923,0.0,100,"{""false"": 94, ""true"": 6}","{""false"": 39, ""true"": 61}"
126,i2d2,1,8,0.38,0.2753623188405797,0.0,100,"{""false"": 99, ""true"": 1}","{""false"": 39, ""true"": 61}"
127,i2d2,2,8,0.38,0.2753623188405797,0.0,100,"{""false"": 99, ""true"": 1}","{""false"": 39, ""true"": 61}"
128,i2d2,3,8,0.36,0.2763455450022614,0.0,100,"{""false"": 95, ""true"": 5}","{""false"": 39, ""true"": 61}"
129,i2d2,4,8,0.38,0.3186813186813187,0.0,100,"{""false"": 91, ""true"": 9}","{""false"": 39, ""true"": 61}"
130,imdb,0,8,0.58,0.45426195426195426,0.0,100,"{""negative"": 95, ""positive"": 5}","{""negative"": 53, ""positive"": 47}"
131,imdb,1,8,0.69,0.6408295678368672,0.0,100,"{""negative"": 84, ""positive"": 16}","{""negative"": 53, ""positive"": 47}"
132,imdb,2,8,0.55,0.39180970401405596,0.0,100,"{""negative"": 98, ""positive"": 2}","{""negative"": 53, ""positive"": 47}"
133,imdb,3,8,0.75,0.7487689679429204,0.0,100,"{""negative"": 40, ""positive"": 60}","{""negative"": 53, ""positive"": 47}"
134,imdb,4,8,0.57,0.4341360705355968,0.0,100,"{""negative"": 96, ""positive"": 4}","{""negative"": 53, ""positive"": 47}"
135,insincere_questions,0,8,0.05,0.047619047619047616,0.0,100,"{""insincere question"": 100}","{""insincere question"": 5, ""valid question"": 95}"
136,insincere_questions,1,8,0.15,0.14786967418546365,0.0,100,"{""insincere question"": 90, ""valid question"": 10}","{""insincere question"": 5, ""valid question"": 95}"
137,insincere_questions,2,8,0.06,0.058493589743589744,0.0,100,"{""insincere question"": 99, ""valid question"": 1}","{""insincere question"": 5, ""valid question"": 95}"
138,insincere_questions,3,8,0.07,0.06916224602141928,0.0,100,"{""insincere question"": 98, ""valid question"": 2}","{""insincere question"": 5, ""valid question"": 95}"
139,insincere_questions,4,8,0.5,0.3503118503118503,0.0,100,"{""insincere question"": 47, ""valid question"": 53}","{""insincere question"": 5, ""valid question"": 95}"
140,is_humor,0,8,0.46,0.44581280788177335,0.0,100,"{""humorous"": 45, ""not humorous"": 55}","{""humorous"": 71, ""not humorous"": 29}"
141,is_humor,1,8,0.36,0.3535353535353535,0.0,100,"{""humorous"": 19, ""not humorous"": 81}","{""humorous"": 71, ""not humorous"": 29}"
142,is_humor,2,8,0.46,0.45804897631473307,0.0,100,"{""humorous"": 35, ""not humorous"": 65}","{""humorous"": 71, ""not humorous"": 29}"
143,is_humor,3,8,0.47,0.4542271650705386,0.0,100,"{""humorous"": 46, ""not humorous"": 54}","{""humorous"": 71, ""not humorous"": 29}"
144,is_humor,4,8,0.69,0.43748865904554524,0.0,100,"{""humorous"": 96, ""not humorous"": 4}","{""humorous"": 71, ""not humorous"": 29}"
145,jailbreak_classification,0,8,0.54,0.38666666666666666,0.0,100,"{""benign"": 98, ""jailbreak"": 2}","{""benign"": 52, ""jailbreak"": 48}"
146,jailbreak_classification,1,8,0.42,0.4005787515502274,0.0,100,"{""benign"": 66, ""jailbreak"": 34}","{""benign"": 52, ""jailbreak"": 48}"
147,jailbreak_classification,2,8,0.52,0.4851994851994852,0.0,100,"{""benign"": 74, ""jailbreak"": 26}","{""benign"": 52, ""jailbreak"": 48}"
